"state","yr","dln_icrisat"
"Punjab",2005,0.0079141170559911
"Punjab",2006,0.0750928473652337
"Punjab",2007,0.278762810804217
"Punjab",2008,0.0969258340468082
"Punjab",2009,0.0734671518818724
"Punjab",2010,0.00747201483870086
"Punjab",2011,0.0550136193175801
"Punjab",2012,0.102322340144966
"Punjab",2013,0.0479484841264766
"Punjab",2014,0.043176915709477
"Punjab",2015,0.0160003413464418
"Punjab",2016,0.0611100315304256
"Rajasthan",1967,-0.236403519997593
"Rajasthan",1968,0.000391576622181589
"Rajasthan",1969,0.00522960713142506
"Rajasthan",1970,-0.110282882656181
"Rajasthan",1971,-0.054142019087295
"Rajasthan",1972,0.281547898242466
"Rajasthan",1973,0.176872160539856
"Rajasthan",1974,0.268509172117811
"Rajasthan",1975,-0.425588420881594
"Rajasthan",1976,0.220456808384191
"Rajasthan",1977,0.0211753033255659
"Rajasthan",1978,-0.119029746797449
"Rajasthan",1979,0.171830559544112
"Rajasthan",1980,0.119772583851981
"Rajasthan",1981,0.0498528299967713
"Rajasthan",1982,0.0840120210261261
"Rajasthan",1983,0.0561954288157542
"Rajasthan",1984,0.0357761056082779
"Rajasthan",1985,0.0743343160965511
"Rajasthan",1986,0.0577284250271584
"Rajasthan",1987,0.11494959338825
"Rajasthan",1988,-0.0432100897481904
"Rajasthan",1989,-0.102102167104833
"Rajasthan",1990,0.317589488347526
"Rajasthan",1991,0.196426857319888
"Rajasthan",1992,-0.0274022489564754
"Rajasthan",1993,0.02062163936447
"Rajasthan",1994,0.177035638610542
"Rajasthan",1995,0.132046652836459
"Rajasthan",1996,0.132495213920002
"Rajasthan",1997,-0.00127506093900998
"Rajasthan",1998,-0.263636725864361
"Rajasthan",1999,0.105434813862042
"Rajasthan",2000,-0.0542512078660566
"Rajasthan",2001,0.0156147483425668
"Rajasthan",2002,0.0528056031867177
"Rajasthan",2003,-0.00170636005086777
"Rajasthan",2004,0.383302177270209
"Rajasthan",2005,0.0488127354178101
"Rajasthan",2006,0.0692260301855825
"Rajasthan",2007,0.153041126031924
"Rajasthan",2008,0.126306447023283
"Rajasthan",2009,0.166012816514869
"Rajasthan",2010,-0.0924855998205443
"Rajasthan",2011,0.0877433765064861
"Rajasthan",2012,0.0946254062000866
"Rajasthan",2013,0.078537455990622
"Rajasthan",2014,-0.0287217733101031
"Rajasthan",2015,0.0222812942579171
"Rajasthan",2016,0.00761287492021889
"Tamil Nadu",1967,0.0770686099466555
"Tamil Nadu",1968,-0.014104606181542
"Tamil Nadu",1969,0.276080947970088
"Tamil Nadu",1970,-0.0148161888360132
"Tamil Nadu",1971,0.027958333128729
"Tamil Nadu",1972,0.0156321029461326
"Tamil Nadu",1973,0.331103013366548
"Tamil Nadu",1979,0.178509165585752
"Tamil Nadu",1980,-0.000523504923258145
"Tamil Nadu",1981,0.214331539560988
"Tamil Nadu",1982,0.0385974233468538
"Tamil Nadu",1983,0.0333580549806651
"Tamil Nadu",1984,-0.0269228204284016
"Tamil Nadu",1985,0.0308822671477449
"Tamil Nadu",1986,0.0915482943021626
"Tamil Nadu",1987,-0.0716122708819524
"Tamil Nadu",1988,0.0517243521020756
"Tamil Nadu",1989,0.0997086990613552
"Tamil Nadu",1990,0.156653810045377
"Tamil Nadu",1991,0.0614396652335047
"Telangana",1967,0.14209023213475
"Telangana",1968,0.138574267658385
"Telangana",1969,-0.157972527783668
"Telangana",1970,-0.0119265090117295
"Telangana",1971,-0.0747100553798097
"Telangana",1972,0.274526779825076
"Telangana",1973,0.0307069341665658
"Telangana",1974,0.173723528510638
"Telangana",1999,0.0807354683524366
"Telangana",2000,0.0196577758591818
"Uttar Pradesh",1967,-0.376019125895584
"Uttar Pradesh",1968,-0.0200048744540249
"Uttar Pradesh",1969,0.11109293420852
"Uttar Pradesh",1970,-0.180560197741238
"Uttar Pradesh",1971,0.04077112421409
"Uttar Pradesh",1972,0.0737896687704653
"Uttar Pradesh",1973,0.517182952311602
"Uttar Pradesh",1974,0.0385716379719412
"Uttar Pradesh",1975,-0.371311884031488
"Uttar Pradesh",1976,0.123122244320048
"Uttar Pradesh",1977,0.0336427497238425
"Uttar Pradesh",1978,-0.0586110783284672
"Uttar Pradesh",1979,0.13680964428203
"Uttar Pradesh",1980,0.0657211034873493
"Uttar Pradesh",1981,0.112890171402992
"Uttar Pradesh",1982,0.13074824401982
"Uttar Pradesh",1983,-0.129773078230261
"Uttar Pradesh",1984,0.0363641315312639
"Uttar Pradesh",1985,0.075414639924543
"Uttar Pradesh",1986,0.0127562934068814
"Uttar Pradesh",1987,0.157341607196159
"Uttar Pradesh",1988,0.102621252219645
"Uttar Pradesh",1989,-0.0615745818623727
"Uttar Pradesh",1990,0.240255420396136
"Uttar Pradesh",1991,0.224710395099734
"Uttar Pradesh",1992,-0.0187555761343638
"Uttar Pradesh",1993,0.148522000751978
"Uttar Pradesh",1994,-0.000311686001142952
"Uttar Pradesh",1995,0.101704436265911
"Uttar Pradesh",1996,0.240489584128507
"Uttar Pradesh",1997,-0.0877917594166036
"Uttar Pradesh",1998,0.128071337243942
"Uttar Pradesh",1999,0.0417413698583031
"Uttar Pradesh",2000,0.28279995685569
"Uttar Pradesh",2001,-0.0184775469200957
"Uttar Pradesh",2002,0.0805085749428001
"Uttar Pradesh",2003,-0.00415442071523753
"Uttar Pradesh",2004,-0.113342492961551
"Uttar Pradesh",2005,0.0485403022004887
"Uttar Pradesh",2006,0.152684998066086
"Uttar Pradesh",2007,0.141601135587701
"Uttar Pradesh",2008,-0.0196640527769842
"Uttar Pradesh",2009,0.0296931394027498
"Uttar Pradesh",2010,0.0576578835913608
"Uttar Pradesh",2011,0.0221097197217741
"Uttar Pradesh",2012,0.112995976833524
